episode,agent,avg_reward,avg_reward_10s,avg_progress,avg_progress_10s,wrong_way_count,wrong_way_percentage,right_way_percentage,collision_occurred,collision_count,opponent_collision_count,most_frequent_rank
453,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
454,C,-29.84,-59.55,0.16,0.31,0,0.00,100.00,Yes,565,71,1
454,A,22.91,45.72,0.09,0.18,0,0.00,100.00,Yes,0,71,2
454,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
455,C,-33.34,-66.55,0.14,0.28,0,0.00,100.00,Yes,500,167,1
455,A,13.30,26.56,0.09,0.19,0,0.00,100.00,Yes,0,167,2
455,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
456,C,-28.74,-57.37,0.14,0.27,0,0.00,100.00,Yes,517,113,1
456,A,18.70,37.33,0.09,0.18,0,0.00,100.00,Yes,0,113,2
456,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
457,C,-40.24,-80.32,0.14,0.27,0,0.00,100.00,Yes,621,188,1
457,A,11.21,22.37,0.09,0.18,0,0.00,100.00,Yes,0,188,2
457,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
458,C,-34.14,-68.15,0.13,0.25,0,0.00,100.00,Yes,493,195,1
458,A,10.51,20.97,0.09,0.18,0,0.00,100.00,Yes,0,195,2
458,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
459,C,-37.64,-75.13,0.13,0.26,0,0.00,100.00,Yes,614,192,1
459,A,10.81,21.57,0.09,0.18,0,0.00,100.00,Yes,0,192,2
459,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
460,C,-59.79,-119.35,0.08,0.15,0,0.00,100.00,Yes,0,898,3
460,A,-59.80,-119.36,0.09,0.17,0,0.00,100.00,Yes,0,898,1
460,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
461,C,-38.25,-76.35,0.12,0.24,0,0.00,100.00,Yes,565,220,1
461,A,8.01,15.98,0.09,0.18,0,0.00,100.00,Yes,0,220,2
461,B,30.00,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
462,C,-29.63,-59.15,0.17,0.33,0,0.00,100.00,Yes,570,35,1
462,A,26.50,52.90,0.09,0.18,0,0.00,100.00,Yes,0,35,2
462,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
463,C,-40.25,-80.33,0.12,0.23,0,0.00,100.00,Yes,618,178,1
463,A,12.20,24.36,0.09,0.18,0,0.00,100.00,Yes,0,178,1
463,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
464,C,-27.73,-55.35,0.15,0.30,0,0.00,100.00,Yes,567,166,1
464,A,13.40,26.75,0.09,0.17,0,0.00,100.00,Yes,0,166,2
464,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
465,C,-61.69,-123.14,0.08,0.16,0,0.00,100.00,Yes,0,917,3
465,A,-61.70,-123.15,0.09,0.18,0,0.00,100.00,Yes,0,917,1
465,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
466,C,-60.79,-121.35,0.08,0.15,0,0.00,100.00,Yes,0,908,3
466,A,-60.80,-121.35,0.09,0.18,0,0.00,100.00,Yes,0,908,1
466,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
467,C,-34.74,-69.34,0.14,0.27,0,0.00,100.00,Yes,542,153,1
467,A,14.71,29.35,0.09,0.18,0,0.00,100.00,Yes,0,153,2
467,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
468,C,-35.24,-70.34,0.13,0.26,0,0.00,100.00,Yes,552,209,1
468,A,9.11,18.18,0.09,0.19,0,0.00,100.00,Yes,0,209,2
468,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
469,C,-37.94,-75.73,0.14,0.27,0,0.00,100.00,Yes,602,163,1
469,A,13.70,27.35,0.09,0.18,0,0.00,100.00,Yes,0,163,2
469,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
470,C,-34.34,-68.54,0.14,0.29,0,0.00,100.00,Yes,625,93,1
470,A,20.70,41.33,0.09,0.18,0,0.00,100.00,Yes,0,93,2
470,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
471,C,-59.59,-118.95,0.08,0.15,0,0.00,100.00,Yes,0,896,3
471,A,-59.60,-118.96,0.09,0.17,0,0.00,100.00,Yes,0,896,1
471,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
472,C,-36.85,-73.55,0.11,0.23,0,0.00,100.00,Yes,653,179,1
472,A,12.10,24.16,0.09,0.17,0,0.00,100.00,Yes,0,179,1
472,B,30.01,59.90,0.08,0.15,0,0.00,100.00,No,0,0,3
473,C,-47.37,-94.54,0.13,0.25,0,0.00,100.00,Yes,709,111,1
473,A,18.90,37.73,0.09,0.18,0,0.00,100.00,Yes,0,111,2
473,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
474,C,-35.93,-71.71,0.16,0.31,0,0.00,100.00,Yes,641,131,1
474,A,16.90,33.74,0.09,0.18,0,0.00,100.00,Yes,0,131,2
474,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
475,C,-35.94,-71.74,0.14,0.28,0,0.00,100.00,Yes,608,108,1
475,A,19.20,38.33,0.09,0.18,0,0.00,100.00,Yes,0,108,2
475,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
476,C,-40.64,-81.13,0.12,0.24,0,0.00,100.00,Yes,589,192,1
476,A,10.80,21.57,0.09,0.18,0,0.00,100.00,Yes,0,192,2
476,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
477,C,-37.04,-73.93,0.14,0.28,0,0.00,100.00,Yes,638,144,1
477,A,15.60,31.14,0.09,0.18,0,0.00,100.00,Yes,0,144,2
477,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
478,C,-38.94,-77.72,0.14,0.27,0,0.00,100.00,Yes,639,90,1
478,A,21.00,41.92,0.09,0.18,0,0.00,100.00,Yes,0,90,2
478,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
479,C,-28.62,-57.13,0.17,0.34,0,0.00,100.00,Yes,578,25,1
479,A,27.50,54.90,0.09,0.17,0,0.00,100.00,Yes,0,25,2
479,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
480,C,-57.99,-115.75,0.08,0.15,0,0.00,100.00,Yes,0,880,3
480,A,-58.00,-115.76,0.09,0.17,0,0.00,100.00,Yes,0,880,1
480,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
481,C,-32.85,-65.56,0.12,0.24,0,0.00,100.00,Yes,532,144,1
481,A,15.60,31.15,0.09,0.18,0,0.00,100.00,Yes,0,144,2
481,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
482,C,-46.97,-93.74,0.12,0.24,0,0.00,100.00,Yes,627,213,1
482,A,8.71,17.38,0.09,0.19,0,0.00,100.00,Yes,0,213,2
482,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
483,C,-43.35,-86.54,0.14,0.27,0,0.00,100.00,Yes,731,97,1
483,A,20.30,40.52,0.09,0.17,0,0.00,100.00,Yes,0,97,2
483,B,30.00,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
484,C,-42.74,-85.32,0.13,0.25,0,0.00,100.00,Yes,688,99,1
484,A,20.10,40.13,0.09,0.18,0,0.00,100.00,Yes,0,99,2
484,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
485,C,-49.86,-99.52,0.10,0.20,0,0.00,100.00,Yes,760,182,2
485,A,11.81,23.56,0.09,0.18,0,0.00,100.00,Yes,0,182,1
485,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
486,C,-32.13,-64.13,0.16,0.32,0,0.00,100.00,Yes,566,65,1
486,A,23.50,46.91,0.09,0.18,0,0.00,100.00,Yes,0,65,2
486,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
487,C,-38.15,-76.15,0.12,0.23,0,0.00,100.00,Yes,590,92,1
487,A,20.81,41.53,0.09,0.18,0,0.00,100.00,Yes,0,92,1
487,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
488,C,-38.05,-75.95,0.11,0.22,0,0.00,100.00,Yes,548,200,2
488,A,10.01,19.97,0.09,0.18,0,0.00,100.00,Yes,0,200,1
488,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
489,C,-35.14,-70.14,0.15,0.31,0,0.00,100.00,Yes,634,49,1
489,A,25.10,50.11,0.09,0.18,0,0.00,100.00,Yes,0,49,2
489,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
490,C,-40.44,-80.72,0.14,0.28,0,0.00,100.00,Yes,700,79,1
490,A,22.10,44.12,0.09,0.17,0,0.00,100.00,Yes,0,79,2
490,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
491,C,-38.94,-77.73,0.12,0.25,0,0.00,100.00,Yes,664,194,1
491,A,10.60,21.16,0.09,0.18,0,0.00,100.00,Yes,0,194,2
491,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
492,C,-31.02,-61.92,0.16,0.33,0,0.00,100.00,Yes,546,72,1
492,A,22.80,45.52,0.09,0.18,0,0.00,100.00,Yes,0,72,2
492,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
493,C,-40.84,-81.53,0.13,0.25,0,0.00,100.00,Yes,608,196,1
493,A,10.41,20.77,0.10,0.19,0,0.00,100.00,Yes,0,196,2
493,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
494,C,-34.84,-69.54,0.14,0.28,0,0.00,100.00,Yes,614,99,1
494,A,20.10,40.13,0.09,0.18,0,0.00,100.00,Yes,0,99,2
494,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
495,C,-62.49,-124.74,0.08,0.15,0,0.00,100.00,Yes,0,925,3
495,A,-62.50,-124.74,0.09,0.17,0,0.00,100.00,Yes,0,925,1
495,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
496,C,-55.59,-110.97,0.07,0.15,0,0.00,100.00,Yes,0,856,3
496,A,-55.60,-110.97,0.09,0.17,0,0.00,100.00,Yes,0,856,1
496,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
497,C,-34.45,-68.76,0.12,0.23,0,0.00,100.00,Yes,544,213,1
497,A,8.70,17.37,0.09,0.18,0,0.00,100.00,Yes,0,213,1
497,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
498,C,-61.69,-123.14,0.08,0.16,0,0.00,100.00,Yes,0,917,3
498,A,-61.70,-123.15,0.09,0.18,0,0.00,100.00,Yes,0,917,1
498,B,30.01,59.89,0.08,0.17,0,0.00,100.00,No,0,0,2
499,C,-39.35,-78.55,0.11,0.22,0,0.00,100.00,Yes,571,188,2
499,A,11.21,22.37,0.09,0.19,0,0.00,100.00,Yes,0,188,1
499,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
500,C,-25.44,-50.78,0.13,0.25,0,0.00,100.00,Yes,484,103,1
500,A,19.70,39.33,0.09,0.19,0,0.00,100.00,Yes,0,103,2
500,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
501,C,-30.83,-61.54,0.15,0.30,0,0.00,100.00,Yes,509,131,1
501,A,16.91,33.74,0.09,0.18,0,0.00,100.00,Yes,0,131,2
501,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
502,C,-43.14,-86.12,0.12,0.25,0,0.00,100.00,Yes,651,160,1
502,A,14.00,27.95,0.09,0.18,0,0.00,100.00,Yes,0,160,2
502,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
503,C,-41.96,-83.75,0.11,0.21,0,0.00,100.00,Yes,659,207,2
503,A,9.30,18.57,0.09,0.18,0,0.00,100.00,Yes,0,207,1
503,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
504,C,-62.49,-124.73,0.08,0.16,0,0.00,100.00,Yes,0,925,2
504,A,-62.50,-124.74,0.09,0.18,0,0.00,100.00,Yes,0,925,1
504,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
505,C,-36.44,-72.74,0.13,0.26,0,0.00,100.00,Yes,576,186,1
505,A,11.40,22.76,0.09,0.18,0,0.00,100.00,Yes,0,186,2
505,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
506,C,-25.43,-50.76,0.16,0.32,0,0.00,100.00,Yes,517,76,1
506,A,22.40,44.72,0.09,0.18,0,0.00,100.00,Yes,0,76,2
506,B,30.01,59.90,0.09,0.17,0,0.00,100.00,No,0,0,3
507,C,-41.24,-82.32,0.12,0.24,0,0.00,100.00,Yes,624,179,1
507,A,12.11,24.16,0.09,0.18,0,0.00,100.00,Yes,0,179,1
507,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
508,C,-29.73,-59.34,0.17,0.33,0,0.00,100.00,Yes,518,101,1
508,A,19.90,39.73,0.09,0.18,0,0.00,100.00,Yes,0,101,2
508,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
509,C,-31.23,-62.33,0.16,0.33,0,0.00,100.00,Yes,541,83,1
509,A,21.71,43.32,0.09,0.18,0,0.00,100.00,Yes,0,83,2
509,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
510,C,-38.84,-77.52,0.14,0.28,0,0.00,100.00,Yes,654,81,1
510,A,21.90,43.72,0.09,0.18,0,0.00,100.00,Yes,0,81,2
510,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
511,C,-61.39,-122.54,0.07,0.15,0,0.00,100.00,Yes,0,914,3
511,A,-61.40,-122.55,0.09,0.17,0,0.00,100.00,Yes,0,914,1
511,B,30.01,59.89,0.08,0.17,0,0.00,100.00,No,0,0,2
512,C,-59.39,-118.55,0.07,0.15,0,0.00,100.00,Yes,0,894,3
512,A,-59.40,-118.56,0.09,0.17,0,0.00,100.00,Yes,0,894,1
512,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
513,C,-55.69,-111.17,0.07,0.15,0,0.00,100.00,Yes,0,857,3
513,A,-55.70,-111.17,0.09,0.17,0,0.00,100.00,Yes,0,857,1
513,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
514,C,-41.94,-83.72,0.12,0.25,0,0.00,100.00,Yes,625,95,1
514,A,20.50,40.93,0.09,0.18,0,0.00,100.00,Yes,0,95,2
514,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
515,C,-62.29,-124.34,0.08,0.15,0,0.00,100.00,Yes,0,923,2
515,A,-62.30,-124.34,0.09,0.18,0,0.00,100.00,Yes,0,923,1
515,B,30.00,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
516,C,-37.45,-74.75,0.12,0.23,0,0.00,100.00,Yes,549,206,1
516,A,9.40,18.77,0.09,0.18,0,0.00,100.00,Yes,0,206,1
516,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
517,C,-23.22,-46.34,0.17,0.35,0,0.00,100.00,Yes,491,53,1
517,A,24.70,49.31,0.09,0.18,0,0.00,100.00,Yes,0,53,2
517,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
518,C,-29.44,-58.76,0.14,0.28,0,0.00,100.00,Yes,529,132,1
518,A,16.81,33.54,0.09,0.18,0,0.00,100.00,Yes,0,132,2
518,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
519,C,-61.79,-123.34,0.07,0.15,0,0.00,100.00,Yes,0,918,3
519,A,-61.80,-123.35,0.09,0.17,0,0.00,100.00,Yes,0,918,1
519,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,2
520,C,-31.54,-62.96,0.13,0.25,0,0.00,100.00,Yes,473,206,1
520,A,9.41,18.77,0.09,0.19,0,0.00,100.00,Yes,0,206,2
520,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
521,C,-31.03,-61.94,0.16,0.31,0,0.00,100.00,Yes,557,61,1
521,A,23.90,47.71,0.09,0.18,0,0.00,100.00,Yes,0,61,2
521,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
522,C,-44.37,-88.56,0.11,0.22,0,0.00,100.00,Yes,667,194,1
522,A,10.61,21.17,0.09,0.18,0,0.00,100.00,Yes,0,194,2
522,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
523,C,-27.04,-53.96,0.15,0.29,0,0.00,100.00,Yes,523,61,1
523,A,23.90,47.71,0.09,0.18,0,0.00,100.00,Yes,0,61,2
523,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
524,C,-30.44,-60.76,0.14,0.27,0,0.00,100.00,Yes,524,129,1
524,A,17.10,34.14,0.09,0.18,0,0.00,100.00,Yes,0,129,2
524,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
525,C,-36.04,-71.94,0.14,0.28,0,0.00,100.00,Yes,615,46,1
525,A,25.40,50.71,0.09,0.18,0,0.00,100.00,Yes,0,46,2
525,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
526,C,-30.02,-59.91,0.18,0.36,0,0.00,100.00,Yes,584,34,1
526,A,26.60,53.10,0.09,0.18,0,0.00,100.00,Yes,0,34,2
526,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
527,C,-37.13,-74.11,0.16,0.32,0,0.00,100.00,Yes,646,129,1
527,A,17.10,34.14,0.09,0.18,0,0.00,100.00,Yes,0,129,2
527,B,30.01,59.89,0.08,0.17,0,0.00,100.00,No,0,0,3
528,C,-34.14,-68.14,0.15,0.31,0,0.00,100.00,Yes,626,148,1
528,A,15.20,30.35,0.09,0.18,0,0.00,100.00,Yes,0,148,2
528,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
529,C,-62.09,-123.94,0.08,0.15,0,0.00,100.00,Yes,0,921,3
529,A,-62.10,-123.95,0.09,0.18,0,0.00,100.00,Yes,0,921,1
529,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
530,C,-33.86,-67.58,0.10,0.21,0,0.00,100.00,Yes,522,261,2
530,A,3.91,7.80,0.09,0.19,0,0.00,100.00,Yes,0,261,1
530,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
531,C,-35.14,-70.14,0.14,0.28,0,0.00,100.00,Yes,596,147,1
531,A,15.30,30.54,0.09,0.18,0,0.00,100.00,Yes,0,147,2
531,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
532,C,-29.74,-59.37,0.15,0.30,0,0.00,100.00,Yes,506,139,1
532,A,16.11,32.15,0.09,0.18,0,0.00,100.00,Yes,0,139,2
532,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
533,C,-27.42,-54.73,0.17,0.33,0,0.00,100.00,Yes,567,89,1
533,A,21.10,42.12,0.09,0.17,0,0.00,100.00,Yes,0,89,2
533,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
534,C,-60.99,-121.75,0.07,0.15,0,0.00,100.00,Yes,0,910,3
534,A,-61.00,-121.75,0.09,0.17,0,0.00,100.00,Yes,0,910,1
534,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
535,C,-37.45,-74.75,0.12,0.25,0,0.00,100.00,Yes,638,97,1
535,A,20.30,40.53,0.09,0.18,0,0.00,100.00,Yes,0,97,2
535,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
536,C,-60.39,-120.54,0.08,0.16,0,0.00,100.00,Yes,0,904,3
536,A,-60.40,-120.55,0.09,0.18,0,0.00,100.00,Yes,0,904,1
536,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
537,C,-60.29,-120.35,0.08,0.15,0,0.00,100.00,Yes,0,903,3
537,A,-60.30,-120.36,0.09,0.17,0,0.00,100.00,Yes,0,903,1
537,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
538,C,-56.19,-112.16,0.08,0.15,0,0.00,100.00,Yes,0,862,3
538,A,-56.20,-112.17,0.09,0.18,0,0.00,100.00,Yes,0,862,1
538,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
539,C,-39.66,-79.17,0.10,0.20,0,0.00,100.00,Yes,613,195,2
539,A,10.51,20.97,0.09,0.19,0,0.00,100.00,Yes,0,195,1
539,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
540,C,-31.84,-63.54,0.15,0.29,0,0.00,100.00,Yes,538,151,1
540,A,14.91,29.75,0.09,0.18,0,0.00,100.00,Yes,0,151,2
540,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
541,C,-61.59,-122.94,0.08,0.16,0,0.00,100.00,Yes,0,916,3
541,A,-61.60,-122.95,0.09,0.18,0,0.00,100.00,Yes,0,916,1
541,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,2
542,C,-60.49,-120.74,0.08,0.15,0,0.00,100.00,Yes,0,905,2
542,A,-60.50,-120.75,0.09,0.18,0,0.00,100.00,Yes,0,905,1
542,B,30.00,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
543,C,-34.24,-68.35,0.13,0.27,0,0.00,100.00,Yes,568,161,1
543,A,13.90,27.75,0.09,0.18,0,0.00,100.00,Yes,0,161,2
543,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
544,C,-38.84,-77.53,0.13,0.26,0,0.00,100.00,Yes,680,206,1
544,A,9.40,18.77,0.09,0.17,0,0.00,100.00,Yes,0,206,1
544,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
545,C,-39.05,-77.95,0.11,0.21,0,0.00,100.00,Yes,565,260,2
545,A,4.01,7.99,0.09,0.19,0,0.00,100.00,Yes,0,260,1
545,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
546,C,-41.14,-82.12,0.13,0.27,0,0.00,100.00,Yes,647,156,1
546,A,14.40,28.75,0.09,0.18,0,0.00,100.00,Yes,0,156,2
546,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
547,C,-39.44,-78.73,0.13,0.26,0,0.00,100.00,Yes,541,182,1
547,A,11.80,23.56,0.09,0.19,0,0.00,100.00,Yes,0,182,2
547,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
548,C,-62.89,-125.54,0.08,0.16,0,0.00,100.00,Yes,0,929,3
548,A,-62.90,-125.54,0.09,0.18,0,0.00,100.00,Yes,0,929,1
548,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
549,C,-56.69,-113.16,0.07,0.15,0,0.00,100.00,Yes,0,867,3
549,A,-56.70,-113.17,0.09,0.17,0,0.00,100.00,Yes,0,867,1
549,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,2
550,C,-36.43,-72.72,0.15,0.31,0,0.00,100.00,Yes,613,83,1
550,A,21.70,43.32,0.09,0.18,0,0.00,100.00,Yes,0,83,2
550,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
551,C,-49.67,-99.14,0.09,0.18,0,0.00,100.00,Yes,774,335,2
551,A,-3.50,-6.98,0.09,0.18,0,0.00,100.00,Yes,0,335,1
551,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
552,C,-45.05,-89.91,0.12,0.24,0,0.00,100.00,Yes,689,160,1
552,A,14.00,27.95,0.09,0.18,0,0.00,100.00,Yes,0,160,1
552,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
553,C,-32.64,-65.15,0.14,0.29,0,0.00,100.00,Yes,588,117,1
553,A,18.30,36.54,0.09,0.18,0,0.00,100.00,Yes,0,117,2
553,B,30.01,59.90,0.08,0.17,0,0.00,100.00,No,0,0,3
554,C,-42.25,-84.34,0.11,0.21,0,0.00,100.00,Yes,629,325,2
554,A,-2.50,-4.98,0.09,0.19,0,0.00,100.00,Yes,0,325,1
554,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
555,C,-39.65,-79.15,0.14,0.28,0,0.00,100.00,Yes,614,117,1
555,A,18.31,36.54,0.09,0.18,0,0.00,100.00,Yes,0,117,2
555,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
556,C,-40.03,-79.90,0.15,0.31,0,0.00,100.00,Yes,676,81,1
556,A,21.90,43.72,0.09,0.18,0,0.00,100.00,Yes,0,81,2
556,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
557,C,-38.84,-77.53,0.13,0.26,0,0.00,100.00,Yes,655,64,1
557,A,23.60,47.11,0.09,0.18,0,0.00,100.00,Yes,0,64,2
557,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
558,C,-36.04,-71.95,0.12,0.24,0,0.00,100.00,Yes,586,126,1
558,A,17.40,34.74,0.09,0.18,0,0.00,100.00,Yes,0,126,2
558,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
559,C,-28.82,-57.53,0.17,0.33,0,0.00,100.00,Yes,563,35,1
559,A,26.50,52.90,0.09,0.18,0,0.00,100.00,Yes,0,35,2
559,B,30.00,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
560,C,-35.44,-70.74,0.14,0.27,0,0.00,100.00,Yes,561,139,1
560,A,16.11,32.15,0.09,0.18,0,0.00,100.00,Yes,0,139,2
560,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
561,C,-45.85,-91.51,0.13,0.25,0,0.00,100.00,Yes,697,204,1
561,A,9.60,19.17,0.09,0.18,0,0.00,100.00,Yes,0,204,2
561,B,30.01,59.89,0.08,0.15,0,0.00,100.00,No,0,0,3
562,C,-42.74,-85.31,0.13,0.27,0,0.00,100.00,Yes,617,178,1
562,A,12.21,24.36,0.09,0.19,0,0.00,100.00,Yes,0,178,2
562,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
563,C,-37.54,-74.93,0.13,0.26,0,0.00,100.00,Yes,660,129,1
563,A,17.10,34.14,0.09,0.17,0,0.00,100.00,Yes,0,129,1
563,B,30.01,59.90,0.08,0.16,0,0.00,100.00,No,0,0,3
564,C,-21.43,-42.77,0.16,0.32,0,0.00,100.00,Yes,472,65,1
564,A,23.50,46.91,0.09,0.18,0,0.00,100.00,Yes,0,65,2
564,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
565,C,-42.55,-84.92,0.12,0.24,0,0.00,100.00,Yes,663,294,1
565,A,0.60,1.20,0.09,0.18,0,0.00,100.00,Yes,0,294,2
565,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
566,C,-34.33,-68.51,0.16,0.33,0,0.00,100.00,Yes,600,85,1
566,A,21.50,42.92,0.09,0.18,0,0.00,100.00,Yes,0,85,2
566,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
567,C,-30.55,-60.97,0.12,0.25,0,0.00,100.00,Yes,550,136,1
567,A,16.40,32.74,0.09,0.18,0,0.00,100.00,Yes,0,136,2
567,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
568,C,-29.93,-59.75,0.15,0.30,0,0.00,100.00,Yes,528,105,1
568,A,19.50,38.93,0.09,0.18,0,0.00,100.00,Yes,0,105,2
568,B,30.01,59.89,0.08,0.16,0,0.00,100.00,No,0,0,3
