episode,agent,avg_reward,avg_reward_10s,avg_progress,avg_progress_10s,wrong_way_count,wrong_way_percentage,right_way_percentage,collision_occurred,collision_count,opponent_collision_count,most_frequent_rank
58,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
58,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
59,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
59,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
59,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
60,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
60,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
60,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
61,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
61,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
61,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
62,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
62,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
62,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
63,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
63,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
63,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
64,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
64,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
64,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
65,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
65,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
65,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
66,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
66,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
66,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
67,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
67,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
67,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
68,C,30.00,0.00,0.06,0.00,0,0.00,100.00,No,0,0,3
68,B,30.00,0.00,0.07,0.00,0,0.00,100.00,No,0,0,2
68,A,30.00,0.00,0.08,0.00,0,0.00,100.00,No,0,0,1
